epoch,train_nll,train_accuracy,selection_nll,selection_accuracy,seconds
1,1.3437744847424449,0.5005111338281701,1.0149607002707448,0.6217512994802079,49.644118507392704
2,0.9472074230605588,0.6491399617760789,0.8973733116454249,0.6737305077968813,44.66932595614344
